,Time(ms),BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T2CA(v),T2CB(v),T2CC(v),T2CD(v),T1Therm(c),T2Therm(c)
81656,92241390,55,1.4441694183333331,1.8608129683333334,1.6620261124000002,1.4592499628,1.528840033,1.7188196748666666,2.0723984825666664,2.1700138537,36.791958764300006,37.0797521262
81657,92242519,55,1.4456267537,1.8622084757666668,1.6630603770666665,1.4603827076,1.5294780562666668,1.7199993563999998,2.0726947017999997,2.1699757682333334,36.79410267356667,37.081946950433334
81658,92243648,55,1.4470914152999999,1.8636106761,1.6640948489666665,1.4615146918333333,1.5301161398666667,1.7211720040999998,2.0729825470333334,2.1699333791,36.796254465766665,37.08413622363334
81659,92244777,55,1.4485609956,1.8650081859000003,1.665128934,1.4626463233333333,1.5307560068333332,1.7223451068333335,2.0732783558333336,2.1698961473000002,36.79840152933333,37.08633048743334
81660,92245906,55,1.4500182680333333,1.8663785203,1.6661473555333333,1.4637725732666667,1.5314061439,1.7235254191000002,2.0735832008333333,2.1698546918,36.8006724545,37.0885041097
81661,92247035,55,1.4514725349333335,1.8677508543999999,1.6671671158999999,1.4648965008333332,1.5320239193333334,1.7246702934333333,2.0738456435333332,2.169792799633333,36.802945704533336,37.090679466433336
81662,92248164,55,1.4529223434333334,1.8691185688,1.6681744359666668,1.4660118158,1.5326073072000002,1.7257763492666667,2.0740804833333333,2.169733694,36.80521841710001,37.092845717933336
81663,92249293,55,1.454372166333333,1.8704813238666669,1.6691818661666666,1.4671279057666666,1.5331859140666668,1.7268740613,2.0743298445000002,2.1696894388666665,36.807491709766666,37.0950156949
81664,92250422,55,1.45583738,1.8718650755,1.6702034571333333,1.4682521611666668,1.5337876850666667,1.7279924132333333,2.0746199294666665,2.1696547811333335,36.809761854866665,37.097183191633334
81665,92251551,55,1.4573549225,1.8733205645333335,1.6712628149,1.4694133533333333,1.5344019501666668,1.7291247042999998,2.0749261670666668,2.169619718233333,36.812035647100004,37.099345842733335
81666,92252680,55,1.4589358376,1.8748490734333332,1.6723866074333333,1.4706298785333336,1.5350448829333334,1.7302926378666665,2.0752620033666664,2.1695962525,36.81430332116666,37.101518912766664
81667,92253809,55,1.4605291746333333,1.8763781160333333,1.6735100983666669,1.4718463656999998,1.5356858631666668,1.7314528374,2.075576584766667,2.1695467560666666,36.816578982866666,37.10368887986667
81668,92254938,55,1.4620151003000001,1.8777648692333333,1.6745292935666667,1.4729690134666666,1.5362850364666667,1.7325779149999998,2.075853700966667,2.169488324433333,36.81885121343333,37.10585512663333
81669,92256067,55,1.4634022285333335,1.8790484806666665,1.6754669742666668,1.4740153565666667,1.5368762633,1.7336860951666668,2.0761172294333337,2.1694386011666666,36.8211126615,37.108023890666665
81670,92257196,55,1.4648078382666667,1.8803671812333334,1.6764155086333332,1.4750698664666666,1.5374696157333334,1.7347964927666666,2.0763941554666667,2.1693945729000004,36.82338457456666,37.110182512200005
81671,92258325,55,1.466235668,1.8817177241333332,1.6773942553999999,1.4761460272666667,1.5380920607333333,1.7359372967999998,2.0767059582333336,2.1693670368666664,36.8256473724,37.11234344213333
81672,92259454,55,1.4676421287666666,1.8830498025999998,1.6783683194999999,1.4772151595,1.538741512,1.7371076563,2.0770361821666667,2.1693322690000003,36.827910852933336,37.1145075213
81673,92260583,55,1.4690530033666667,1.8843885844333332,1.6793578753333334,1.478297528,1.5393535911333334,1.7382369877666664,2.077324093,2.1692841101,36.830177743966665,37.11666534723333
81674,92261712,55,1.4704401302666665,1.8857123859333333,1.6803363139666667,1.4793663782666666,1.5399901234333333,1.7393955835666663,2.0776436849,2.169262653266667,36.83243908423333,37.11882514416667
81675,92262841,55,1.4718742096666666,1.8870861952666667,1.6813445322333334,1.4804661726666666,1.5406445117333334,1.7405710846666667,2.0779791710666666,2.1692343566666668,36.834704238266674,37.1209859089
81676,92263970,55,1.4733117417333332,1.8884583681,1.6823802419666667,1.4815851094333332,1.5413026346333334,1.7417583625666668,2.0783088704333332,2.1692008843666666,36.8369672781,37.12314627526666
81677,92265099,55,1.4748227001666667,1.8899360902666664,1.6834811207999998,1.4827622142666668,1.5419229264666667,1.7429025576333332,2.0785990760333335,2.1691451382999998,36.839231769533335,37.125307260966665
81678,92266228,55,1.4763759546333333,1.8914613773,1.6846008273,1.4839594161333334,1.5424995558666665,1.7440006486333335,2.0788590941666665,2.1690887628,36.84150146853333,37.127459942133335
81679,92267357,55,1.4778688210333333,1.8929087939666667,1.6856625152333333,1.4851044084666667,1.5430821661,1.745104689033333,2.0791348334666666,2.1690406931000004,36.8437581267,37.129617829366666
81680,92268486,55,1.4793020140000002,1.8942967824,1.6866732801,1.4862042788999998,1.5436604818333335,1.7462044335999998,2.0794046745333334,2.1689936449,36.8460211383,37.1317734073
81681,92269615,55,1.4807089612333335,1.895649547933333,1.6876656447666667,1.4872869057333333,1.5442396158333334,1.7473045702333332,2.0796738861666664,2.1689432108999998,36.848292230233334,37.13392291426666
81682,92270744,55,1.4821400285666668,1.8970354514,1.6886894203333334,1.4883949797,1.5448032305666668,1.7483839633666667,2.0799318455333333,2.1688940580333336,36.8505503316,37.136081567
81683,92271873,55,1.4836509437333332,1.8985262498666668,1.6897819671333334,1.4895633866666669,1.5453730084,1.7494715403333336,2.0802088279666666,2.1688518642666668,36.85281944683334,37.1382342194
81684,92273002,55,1.4851369113666668,1.8999694297,1.6908496175666665,1.4907101440333335,1.5459269234,1.7505362639333335,2.0804680186666666,2.1687970741333333,36.8550878798,37.140385412466664
81685,92274131,55,1.4865882763666667,1.9013687412333335,1.6918867631666665,1.4918319919333334,1.5464733128666666,1.7515979846333334,2.0807419182333335,2.1687541814333335,36.85734226026666,37.1425353944
81686,92275260,55,1.4880208346666668,1.9027596447,1.6929239232,1.4929461909666668,1.5470630356333333,1.7527072505666668,2.0810529591000004,2.1687220886333334,36.8596006884,37.144685347099994
81687,92276389,55,1.4894585647333334,1.9041561120333332,1.6939637543666668,1.4940613105666667,1.5476763041333335,1.7538452077666666,2.0813883626666665,2.1686923063333334,36.861859630666665,37.14683300103333
81688,92277551,55,1.4909610941,1.9056230815333333,1.6950474564666669,1.4952215769666666,1.5482873801333332,1.7549812413000003,2.0817068176333335,2.168648897,36.8640098124,37.14899888866667
81689,92278680,55,1.4924989840666667,1.9071277011333336,1.6961665663333332,1.4964138050333333,1.5488971749666667,1.7561241277,2.0820438707999998,2.168617934533333,36.86615052956667,37.151169494899996
81690,92279809,55,1.4940039669,1.9085945618000002,1.6972650179333335,1.4975853997666666,1.5495057306666666,1.757260731633333,2.0823648775666666,2.1685734092666666,36.8682950996,37.15333013076667
81691,92280938,55,1.4954614779666666,1.9100087881,1.6983205086666666,1.4987222607333335,1.550091829,1.7583766747,2.082662495933333,2.168519719333333,36.87043508156667,37.155496818799996
81692,92282067,55,1.4969618987666666,1.9114916059666667,1.6994107554666669,1.4998875074666667,1.5506738504666666,1.7594850502666668,2.082966218433333,2.1684759441333337,36.87257740406666,37.15766449306666
81693,92283196,55,1.4984289246666667,1.9129296323666665,1.7004691559666667,1.5010216461666666,1.5512601100666665,1.7605990185333333,2.0832718724666663,2.168438333366667,36.87470667016667,37.1598253342
81694,92284325,55,1.4998993376333332,1.9143633537999998,1.7015237511,1.5021517290000002,1.5518591981333332,1.7617207378666668,2.0835939807333332,2.1683989261000005,36.8768309468,37.1619859709
81695,92285454,55,1.5013536845333335,1.9157834364,1.7025773627333334,1.5032734706666666,1.5524437871666668,1.7628361511666666,2.083916530933333,2.1683596277,36.878960462133335,37.1641498849
81696,92286583,55,1.5027779357333333,1.9171821722666669,1.7036101286,1.5043750366333333,1.5530607443333333,1.7639856465333337,2.0842695046333337,2.1683295569,36.88109217496667,37.166307740200004
81697,92287712,55,1.5042346914666667,1.9186332159666668,1.7046676754666668,1.5054943825333333,1.5536773383,1.7651322308,2.0846013545666664,2.1682835446333333,36.8832154602,37.168471968333336
81698,92288841,55,1.5056888705,1.9200746255333334,1.7057293621,1.5066199204,1.5542714840666665,1.7662511479333334,2.0849079409666667,2.1682376858000003,36.8853458481,37.17062673976667
81699,92289970,55,1.5071862438333334,1.9215808265333332,1.7068510211666668,1.5077916973999999,1.554865792466667,1.7673693045,2.0852273532,2.1681997092,36.88746570113333,37.17279642513333
81700,92291099,55,1.5087255749,1.9231244639333334,1.7080075136666668,1.5089961468333335,1.5554657814,1.7684945538666668,2.0855554488666668,2.168162065633333,36.88959804713334,37.17495301903333
81701,92292228,55,1.5102632550333335,1.9246575558333332,1.7091521677,1.510194264,1.5560790013666668,1.7696262089666668,2.0858909993,2.168127961266667,36.89171978473333,37.176992580500006
81702,92293357,55,1.5117184254,1.9260880763666668,1.7102207478666667,1.5113259872666667,1.5566667755333334,1.7707313259333333,2.0862125227000003,2.1680883874666663,36.89384971383333,37.179146423
81703,92294486,55,1.5131478274,1.9274944099333333,1.7112636369999998,1.5124402138666666,1.5572716739666668,1.7718567064666668,2.0865517762666665,2.1680560271666667,36.895970030933334,37.18130654876666
81704,92295615,55,1.5146022136333332,1.9289202556999998,1.7123143283666669,1.5135658291333334,1.5578686547666667,1.7729666123,2.0868664966666666,2.1680102968000003,36.89809527076667,37.183464219633336
81705,92296744,55,1.5160625728666668,1.9303447678333334,1.7133596263666668,1.5146920974,1.5584504454666668,1.774051541766667,2.0871758236666667,2.1679738045666666,36.9002148262,37.185619956900005
81706,92297873,55,1.5175401337666667,1.9317897034999998,1.7144196489666668,1.5158250506666666,1.5590530753666665,1.7751544701666664,2.087510694866667,2.1679464049,36.90233578263333,37.187771661566664
81707,92299002,55,1.5190277274333333,1.9332335140666665,1.7154805094666665,1.5169715379,1.5596676617333332,1.7762663836,2.0878527821333335,2.167916163666667,36.90445374669999,37.18992744713333
81708,92300131,55,1.5205092090999999,1.9346660487666667,1.7165402566999997,1.5181157329666666,1.5602805408,1.7773741782333332,2.0881838610333334,2.1678779090333333,36.90657203526666,37.19208276663334
81709,92301260,55,1.5219522997666666,1.9360346221000002,1.7175507330333335,1.5192218019333334,1.5608508248333335,1.7784278541,2.0884734267,2.1678286053999996,36.90869001986667,37.194234958766664
81710,92302389,55,1.5233748305333334,1.9373821582000001,1.7185404016333332,1.5203126650333334,1.5614431741333334,1.779505168833333,2.0887918620000003,2.1677961008666666,36.91080478436666,37.19638455836667
81711,92303518,55,1.5247888509666667,1.9387077575333334,1.719510682633333,1.5213813435333334,1.5620362839666666,1.7805702071666663,2.089102108233333,2.167753951666667,36.91292157866666,37.19853393506666
81712,92304647,55,1.5261194765000001,1.9399372305333331,1.7204170508,1.5223883829666667,1.5626322734333333,1.7816307674000003,2.0894105527333333,2.1677182672333335,36.91502755603334,37.20068610323334
81713,92305776,55,1.5274180721666666,1.9411406886000002,1.7212989001999999,1.5233706794333333,1.5632370748333333,1.7826964089333335,2.0897306009666665,2.167685040166667,36.917143855266666,37.2028300705
81714,92306905,55,1.5287074362666668,1.9423447236333333,1.722175847966667,1.5243371183333332,1.563859668,1.7837737236666669,2.0900683530666666,2.1676534522333335,36.919245479766666,37.20498021793333
