,Time(ms),BB Temp,T1CA(v),T1CB(v),T1CC(v),T1CD(v),T2CA(v),T2CB(v),T2CC(v),T2CD(v)
81625,92206346,55,58.70770535891662,64.56038067428871,63.27260537250644,60.278069568383046,57.969121853202196,61.534102372885584,64.49800603459445,62.50013076215251
81626,92207475,55,58.74436051372111,64.5915614305113,63.29821206133912,60.3101310924468,57.997842767465265,61.58230603983373,64.51197282598687,62.502926650714784
81627,92208604,55,58.78099931238383,64.62253540817309,63.32374280294334,60.342238012154354,58.0261763963542,61.630048804879785,64.52555407056477,62.505560127005104
81628,92209733,55,58.81864717084531,64.65460934904475,63.35037255806749,60.375612581835426,58.053158933952936,61.675848875050605,64.53793258655749,62.507805965115914
81629,92210907,55,58.857501903694626,64.6878904418683,63.37807842186756,60.410313478732554,58.07995992213165,61.721166285079,64.5504071244802,62.51043800287134
81630,92212036,55,58.897862518922594,64.72256089601373,63.40698988922733,60.4463464339616,58.10831892666687,61.767768918399426,64.56393894609002,62.513286890692214
81631,92213165,55,58.93964738038793,64.75854792873596,63.436899155705454,60.48360964753719,58.137337978048286,61.81503100079758,64.57801188532059,62.516249480012824
81632,92214294,55,58.981280199595275,64.79417084138063,63.466370837298186,60.5205079393407,58.16594404304851,61.861914061494986,64.59167229588249,62.51882928422296
81633,92215423,55,59.021401214856134,64.82814328605488,63.49433842433785,60.555856876357346,58.193657046432044,61.90784315010005,64.60453615841624,62.52126901746218
81634,92216552,55,59.06133987728094,64.86196255036404,63.521842083605094,60.590471403815584,58.220644404328496,61.9530633140582,64.61709816117292,62.52362494409151
81635,92217681,55,59.09988030651491,64.89414294413403,63.54843923834474,60.62408787314985,58.247754546269306,61.99856766558562,64.62975239952657,62.526225865073634
81636,92218810,55,59.138920296008294,64.927344899754,63.57591100928027,60.658488459105996,58.27546507686122,62.04465518495342,64.64285555435936,62.5288947789642
81637,92219939,55,59.17823913991397,64.96049307110519,63.603507975779294,60.69304328363983,58.30320769907771,62.09027166400385,64.65581014874775,62.53153910777307
81638,92221068,55,59.217713139817086,64.9942778242425,63.63194594016139,60.728385895995316,58.33149273203855,62.13630351264858,64.66888537515624,62.53412403125686
81639,92222197,55,59.258225952961695,65.02932044583208,63.66147261463274,60.76463834684421,58.358122269676244,62.1804819604563,64.68116828452473,62.53638566719484
81640,92223326,55,59.29918367100632,65.06456494427759,63.69108054713944,60.80098352780014,58.38342866613275,62.223563516694036,64.69299311564525,62.538697184874714
81641,92224455,55,59.339375102252525,65.09886376837808,63.71973737410672,60.83628018897541,58.408186478855946,62.26613647822836,64.70472333298383,62.54084361038792
81642,92225584,55,59.37771537676844,65.13164290170191,63.74678086758664,60.869786417800604,58.431379234109095,62.30709315582952,64.71567516885433,62.54283694219117
81643,92226713,55,59.41532633709486,65.16382402509315,63.77333845344499,60.90266653202046,58.454689097399736,62.348290328113265,64.72702881506471,62.5450989022377
81644,92227842,55,59.45297121653138,65.19614800868248,63.79995189687864,60.93558041343547,58.47814115807662,62.38942653597984,64.73840146646626,62.547403999263686
81645,92228971,55,59.49093482925554,65.2289648848292,63.82761424202015,60.969447259849964,58.501498997601786,62.430287310922374,64.74962756092013,62.54954892397965
81646,92230100,55,59.52963568478495,65.26246543607536,63.855781865105044,61.003753440534076,58.524641720829386,62.47110178168994,64.76095076408956,62.5518437219743
81647,92231229,55,59.567482220037235,65.29510171390585,63.88317702156836,61.0372737639072,58.54716835740235,62.51105467345619,64.77182589330037,62.55384612679096
81648,92232358,55,59.6049820676353,65.32742193915686,63.91016782403662,61.07042997597786,58.568074556141134,62.549050844440586,64.78145895160561,62.55532119716189
81649,92233487,55,59.64116278972878,65.35807887186202,63.935775168618115,61.10216076105576,58.58621414631022,62.583856480372496,64.78943081039552,62.55642589365791
81650,92234616,55,59.67557350017492,65.38669332833776,63.95958940960604,61.13234883246971,58.602944540801815,62.61697619594884,64.79685485993924,62.55771843447173
81651,92235745,55,59.710500828969316,65.41580931491288,63.98349908334978,61.1626691100147,58.61840982664788,62.64834256171296,64.80384954815568,62.55895892906136
81652,92236874,55,59.74677832402597,65.44629173183316,64.00856871423703,61.194277025527626,58.63331137494215,62.67870546550886,64.81046212160821,62.56014308111535
81653,92238003,55,59.78360699780724,65.47704687790133,64.03409251665057,61.22642246521694,58.647980629220996,62.70846310253602,64.81715388338564,62.56141124126892
81654,92239132,55,59.81990985911916,65.50706965265202,64.05907090475482,61.25815316795507,58.66251696858186,62.73778593464728,64.82380318283144,62.562737053246565
81655,92240261,55,59.85724645649277,65.538126464683,64.0848846705733,61.29093626538881,58.67717799200204,62.767131252478706,64.83074881579087,62.56425405327234
81656,92241390,55,59.8957152508367,65.57040697576645,64.11158328253293,61.32470488616376,58.69229975872868,62.79691569050276,64.83822675251638,62.56580219104984
81657,92242519,55,59.9347235554194,65.60292607736743,64.13847840817523,61.35875536327392,58.70771176898773,62.82703851975137,64.84595022553567,62.567368945530674
81658,92243648,55,59.973925065523446,65.63559874233306,64.16538637609757,61.392778900289656,58.72311947806896,62.85698927765837,64.85351185481771,62.56885917694881
81659,92244777,55,60.01324626921394,65.66816458257561,64.19228035719485,61.426797508150656,58.73856912168344,62.88695579871106,64.8612271070579,62.57043944886535
81660,92245906,55,60.05237999775058,65.70026277341502,64.21892335321101,61.46064413119279,58.75421087748267,62.917072358093925,64.8690903697986,62.571929425954366
81661,92247035,55,60.09144002392538,65.7324068154189,64.24560071401031,61.49442717786867,58.7691839694258,62.946351687568836,64.87616396861571,62.57308411519423
81662,92248164,55,60.130386734048834,65.76444976565402,64.27197982577354,61.52795891118456,58.783435588908,62.97470291525747,64.8827132804611,62.57427565209182
81663,92249293,55,60.16933438853111,65.79638534908733,64.29836215326193,61.56151616493013,58.79759189143995,63.00286033570445,64.88953734519868,62.57571581495688
81664,92250422,55,60.208668216477136,65.82877480491364,64.32508021762118,61.59530057110969,58.81222557815008,63.03150390883675,64.89711900049538,62.57731176889706
81665,92251551,55,60.24932938879363,65.8627293738107,64.3527057347534,61.63011888709081,58.827113244966554,63.06047263402972,64.90499728361699,62.578896195575716
81666,92252680,55,60.2915875005732,65.89826720517873,64.38186713636418,61.666503727054234,58.84260520542758,63.0902955854808,64.91343841710922,62.58068229077015
81667,92253809,55,60.33416782214212,65.93382464091516,64.41102930795203,61.70288439449066,58.85805361459293,63.11993233702229,64.92147974528064,62.582036009170736
81668,92254938,55,60.37402766118873,65.9662815155504,64.43769212415623,61.736622339982304,58.87263223780649,63.14873388489992,64.9288181009798,62.583238656310094
81669,92256067,55,60.41137756227536,65.99648258130645,64.46239341634109,61.76821692224376,58.88704876057813,63.17713791699332,64.9359053718937,62.58458743092167
81670,92257196,55,60.449205431819074,66.02745787666055,64.48736491502228,61.80003103310671,58.90149917443301,63.20558430252524,64.9432325530805,62.58601997962542
81671,92258325,55,60.4875862577587,66.05911715018676,64.51305031809339,61.83245633051669,58.916554573558294,63.234752844143706,64.95121298355063,62.58772681115445
81672,92259454,55,60.525427222297985,66.09037520191544,64.53862434193333,61.86468711606285,58.93217257933647,63.26462423673533,64.95954037671814,62.589317531312446
81673,92260583,55,60.563383248574574,66.12178257239722,64.56457251236833,61.897283885720135,58.94701013685701,63.293518070628245,64.96707178309478,62.59068116589009
81674,92261712,55,60.60073300813354,66.15285832397727,64.59024908386584,61.929502459416106,58.96235623319355,63.32310668491506,64.97519645729169,62.59248711687691
81675,92262841,55,60.63927428029684,66.18502638052041,64.61664213211851,61.96259222831903,58.978073199316434,63.35309648628977,64.98361875057999,62.59418124065466
81676,92263970,55,60.67790077606295,66.21715670212728,64.64369097053734,61.996219930691176,58.9938671324377,63.383364695501136,64.99193264041219,62.595789613281546
81677,92265099,55,60.71838609865601,66.25158590580581,64.67230083669472,62.03148408576374,59.00887798267984,63.41261357285444,64.99951003618138,62.59703128719784
81678,92266228,55,60.759946538823264,66.28705563362391,64.70136647947186,62.067305115783576,59.02297602453454,63.44076266923037,65.00651570721305,62.598254276557334
81679,92267357,55,60.799966376545164,66.32081736198062,64.72903062627104,62.10166308755254,59.03720317042468,63.46905781890025,65.01382000485678,62.59961944343761
81680,92268486,55,60.838483083276564,66.35329190424915,64.75548247533791,62.13474980790538,59.05133904285261,63.49724895889466,65.02101190831443,62.600999146636674
81681,92269615,55,60.87634396475644,66.38500785063236,64.78150206548435,62.167345523583684,59.06548579539279,63.525443309783235,65.02818599303403,62.602316943434865
81682,92270744,55,60.914801991758964,66.41743210042023,64.8082603662558,62.20066602287237,59.07932019910026,63.55315572087372,65.03515921072083,62.603665013247614
81683,92271873,55,60.95529084368914,66.45215055205625,64.83667546048156,62.235677238603664,59.093276276249696,63.58105587725791,65.0424814754264,62.60512184566937
81684,92273002,55,60.99514794671417,66.4858318345452,64.86449407198631,62.2700781534139,59.10690228219534,63.608413539359205,65.04947021510597,62.6063694913072
81685,92274131,55,61.034115697576986,66.51854420896115,64.89156861308108,62.30377733979557,59.12037117928542,63.63569889910137,65.05673227058593,62.60781212711007
81686,92275260,55,61.07261176647056,66.55107761758494,64.9186475472498,62.33726139143963,59.13473773272376,63.66410982450804,65.06468750368765,62.60943283548888
81687,92276389,55,61.11123917322908,66.58373264576657,64.94579091903414,62.37076903298337,59.14958975697034,63.69319769365264,65.07309514452594,62.61108934769738
81688,92277551,55,61.151396966534634,66.61781349275238,64.97387541528897,62.40556455059429,59.16441459544423,63.72225825524668,65.08120468964914,62.61253936936846
81689,92278680,55,61.19243976827325,66.65270438282984,65.00279779806861,62.44126362982679,59.17921761207818,63.75148577150972,65.0896660709943,62.6141993716765
81690,92279809,55,61.23265401216534,66.68677724920427,65.03122965616852,62.476372477097634,59.193984988661285,63.78055458509518,65.09781799125815,62.6156257386563
81691,92280938,55,61.27166283391181,66.71969986610405,65.05862882020452,62.51051057504019,59.20829319426261,63.809140321559816,65.10553944156347,62.61690702272607
81692,92282067,55,61.31175943020269,66.75411781596432,65.08686207988852,62.54544793887235,59.222517930391746,63.83754788982331,65.11337580591483,62.61835279750098
81693,92283196,55,61.35099822095531,66.78754775982388,65.11432016232718,62.5795036328811,59.23682362986709,63.86608102759711,65.12124138735588,62.61989339718845
81694,92284325,55,61.39031770064269,66.82087901053066,65.14168218822826,62.613445061212815,59.251394877334135,63.89479746116421,65.12941386689747,62.62140416625156
81695,92285454,55,61.42923601577772,66.85391863144659,65.16902591647343,62.647155192110745,59.26566904248928,63.92336788179867,65.1375978720022,62.62292000794152
81696,92286583,55,61.46739523502245,66.88649580803028,65.19587297756826,62.68029187252216,59.280607681920145,63.95273910906237,65.14634364394766,62.62458196384558
81697,92287712,55,61.506368253310235,66.92020311096226,65.22330465065224,62.713934942526585,59.29554517019232,63.982047791224275,65.15470153381727,62.625987400884384
81698,92288841,55,61.545283194698214,66.95370781602763,65.25084249607414,62.747742689617155,59.31000816851125,64.01069201970887,65.16257844729076,62.62738591150165
81699,92289970,55,61.58528023355867,66.98861226337864,65.27980502018919,62.78286571218833,59.324489449849146,64.03933315632689,65.1707096566144,62.62892932244265
81700,92291099,55,61.626351117840116,67.02434405987205,65.30961364386435,62.81889447487335,59.339075316723275,64.0681291177746,65.17898984245267,62.63046513398998
81701,92292228,55,61.66736963211991,67.05983571024811,65.3391283501767,62.854628125747524,59.35381824309457,64.09695969733839,65.1872921319502,62.63194227826693
81702,92293357,55,61.706309191230915,67.09310294130745,65.36683070746871,62.8886088930196,59.368148319452835,64.12527628911899,65.19544690131464,62.63344350681869
81703,92294486,55,61.74458730810631,67.12583409684036,65.39390863496268,62.92210389297481,59.382839422595616,64.15407888769796,65.20393887055542,62.63506997690536
81704,92295615,55,61.783502342707614,67.15899488572708,65.42117820216068,62.95591671618276,59.397364050436444,64.18251268038563,65.2119704967956,62.636473505507574
81705,92296744,55,61.82256278444095,67.19212096179874,65.4483130151087,62.989745969804666,59.41157206904092,64.21035324421787,65.21989952678122,62.638027447129765
81706,92297873,55,61.862059756283635,67.22569298594932,65.47580160671437,63.02375918995886,59.42620775651682,64.23861588562157,65.22830128223798,62.639727302223136
81707,92299002,55,61.90180752214606,67.25923752834103,65.50330725792352,63.05815710043555,59.44109521310787,64.26709532131349,65.23684179958005,62.64138437776739
81708,92300131,55,61.9414010048668,67.29253696005227,65.53078659180197,63.09249008331313,59.455946835483665,64.2954767816841,65.24517639021632,62.64290883777707
81709,92301260,55,61.98002305437161,67.32444387821914,65.55708650891388,63.125747736323405,59.46991293872316,64.32257389671166,65.25273304867501,62.64424796068752
81710,92302389,55,62.01812180562653,67.35588967115885,65.58288525145956,63.15857516931514,59.48433354989804,64.35022805023186,65.26082593870535,62.64586152604684
81711,92303518,55,62.05600731139242,67.38686000915662,65.60822205486377,63.19077849226404,59.4987696932575,64.37759134702328,65.26876576473562,62.647315817720205
81712,92304647,55,62.09177246344211,67.41572720466718,65.6320185291914,63.221251160000904,59.513268282098544,64.40485141989018,65.27667475460247,62.64887951172144
81713,92305776,55,62.12673771776613,67.44403847023901,65.65523856136038,63.25101979194426,59.5279412166146,64.43222358751981,65.28479211615807,62.650475529406165
81714,92306905,55,62.161454777927595,67.47234761957274,65.67832661672516,63.28034864911439,59.54298890263639,64.45987828887334,65.29324608362569,62.65210475830527
81715,92308034,55,62.19552935176506,67.50011037788188,65.70050806540493,63.30854165087139,59.55813265290109,64.48758676736276,65.30191288882256,62.653794216433866
81716,92309163,55,62.22723665956408,67.52535350279096,65.72071117108024,63.33444432297011,59.57413805128093,64.51611266536051,65.31101824185846,62.655585135519004
81717,92310292,55,62.257178985234965,67.54900871444424,65.73959933693176,63.35867283651489,59.590108416988166,64.54426911056125,65.31983617004926,62.65719627845554
81718,92311421,55,62.285482494165564,67.57114882883546,65.75734362756437,63.38137703007074,59.6056128847129,64.57163657989285,65.32807784403887,62.65872007207179
81719,92312550,55,62.31248710420598,67.59174596469933,65.77370295221577,63.402575357221906,59.6205138646318,64.59804263484999,65.33582195122213,62.66016544446535
81720,92313679,55,62.33840327840929,67.61131895423581,65.78937945949569,63.42298712115217,59.635862605838206,64.62462606926924,65.34410571991086,62.66196814287465
81721,92314808,55,62.36420812081462,67.63097178941784,65.80527074177769,63.443464772942534,59.65179265415005,64.6514540419169,65.3527982087254,62.66373306847537
81722,92315937,55,62.388488922045966,67.6490474095758,65.82025596375493,63.46289001254196,59.66692164352051,64.6768990953335,65.36045380252966,62.665037039994715
81723,92317066,55,62.40959392316283,67.66408851985692,65.8328110864778,63.47954204890947,59.68134951764524,64.70117484709566,65.36734811279726,62.666315950306405
81724,92318195,55,62.427228345534665,67.67604208001597,65.84270307176995,63.493213589377966,59.69586295698288,64.72521703982167,65.37458848091326,62.66788804484331
81725,92319324,55,62.44080309115236,67.68389695005571,65.84871680011379,63.502742807294176,59.71094642624127,64.74949531159781,65.38225595285269,62.669542188359834
81726,92320453,55,62.44992993116077,67.68740917559148,65.85099021630664,63.50809282124597,59.72637471969957,64.77388540296626,65.39020936741949,62.67112831902293
81727,92321582,55,62.45597271495854,67.68829478146588,65.85105829486639,63.51081892508507,59.741646748330474,64.79800190605174,65.3980995166628,62.672649440621186
81728,92322711,55,62.45997878065061,67.68747174495569,65.84984146891108,63.51194999962593,59.75683100892458,64.82175043932209,65.4056415426494,62.67412573167392
81729,92323840,55,62.46270323138245,67.68579642614665,65.84810993838407,63.5121627921888,59.77125762252461,64.84441556605032,65.41255562542034,62.675404157989675
81730,92324969,55,62.46520835546043,67.68448000134927,65.84706321317985,63.512587035268346,59.78513819311417,64.86612325776944,65.418953506635,62.6765074644173
81731,92326098,55,62.46741488838517,67.6831142621813,65.84614755199085,63.51299433980181,59.79817901799199,64.88651060754617,65.4249332270735,62.67757366700345
81732,92327227,55,62.46961086761256,67.68229110306446,65.84585610205924,63.513750273399516,59.81111742526613,64.90642642291726,65.43096509718578,62.67866928476462
81733,92328356,55,62.47130600352555,67.68114518646239,65.84530106949688,63.51412535845675,59.823344498935185,64.92512685409102,65.43673259515211,62.67983206480801
81734,92329485,55,62.47275958249983,67.68003455657978,65.84475004188616,63.51450543113554,59.83527798632196,64.94323234914557,65.44250022632055,62.68095640025636
81735,92330614,55,62.47447046004903,67.67940311051528,65.84457187592555,63.515287820303506,59.84693602264875,64.96072354786371,65.448093528607,62.68193185860575
81736,92331743,55,62.47610670923676,67.6788409609848,65.84449121923407,63.51606487666739,59.85708689866612,64.97608097480664,65.45228331203771,62.682348391166066
81737,92332872,55,62.477557599875205,67.67813468540592,65.84436475894992,63.51660069710699,59.86541433098092,64.98898317715181,65.45516013015377,62.682620813808306
81738,92334001,55,62.47922106473976,67.67775441169864,65.84471173876949,63.51748607348966,59.87223256839238,64.99961318160256,65.45704943990647,62.68265030402947
81739,92335130,55,62.48053579228172,67.67703662952553,65.8447549627947,63.51800657337238,59.877522609191985,65.00803132095749,65.45838670809071,62.68279819991885
81740,92336259,55,62.48170177681002,67.67632970776583,65.8449313883253,63.51854132952855,59.88191377819393,65.01493715190786,65.459330377769,62.68284228771478
81741,92337388,55,62.48306987221593,67.67595640813586,65.84543662566891,63.519387369557805,59.88526964140115,65.02022402104652,65.4596887115896,62.682653113328186
81742,92338517,55,62.484244350193016,67.6754935533829,65.84572498159243,63.51990825253043,59.88805863968084,65.02451519624707,65.4598297839995,62.68258487890829
81743,92339646,55,62.4853988930765,67.67489855355626,65.84576678443946,63.520160945649636,59.8902575650983,65.02754613524745,65.45941396911046,62.68234959073038
81744,92340775,55,62.4863721408202,67.67426285918152,65.84596664423378,63.520568429811576,59.892024694573735,65.02978680797519,65.45898107687145,62.682304274711605
81745,92341904,55,62.487495711498234,67.6737015399299,65.84631171631963,63.521082856030105,59.893487118792585,65.03134499481071,65.45835358684948,62.68209611837244
81746,92343033,55,62.487987033897156,67.67239980522854,65.84574092014998,63.52060762463596,59.89502612303659,65.03261206200801,65.45787572439964,62.68203033310149
81747,92344195,55,62.48758569161805,67.67001146086919,65.84422846052577,63.51936659075224,59.89618720704617,65.03297298895099,65.45686772041915,62.68174377259541
81748,92345324,55,62.487348570698536,67.66785372666286,65.8428144486487,63.51819415799093,59.89721646827106,65.03285440148349,65.45573054738729,62.68154844531618
81749,92346453,55,62.48725497012652,67.66574720638438,65.84167563119503,63.51730974246692,59.89813681939418,65.03227189326591,65.45449768432945,62.68129585024207
81750,92347582,55,62.48781688658028,67.66434312639723,65.84133377655324,63.51725995374555,59.89882350756115,65.03127454775375,65.45329562762605,62.681232827228754
81751,92348711,55,62.488528257176625,67.66288034278502,65.84079351723375,63.517164352782466,59.90071121691636,65.03165722455829,65.45328656001288,62.68150331543018
81752,92349840,55,62.48919157477451,67.66126538113542,65.84015603996882,63.51716763288214,59.903747310193964,65.03345827739325,65.4541657695088,62.68181567335424
81753,92350969,55,62.49025906516608,67.66012426068804,65.83977263020054,63.517404881504845,59.906851315088446,65.0354380961407,65.45491257857833,62.68194461619095
81754,92352098,55,62.49079606285646,67.65826132646929,65.83860165060895,63.516891367475615,59.91015133255534,65.03780684728804,65.4557920065169,62.682126468771955
81755,92353227,55,62.49081750090443,67.65582370113576,65.83705224338416,63.515935443275424,59.913848414425615,65.04080354648323,65.45707764709954,62.68238135696548
